ARO;7×;1.4%;" "
NGA;7×;1.4%;" "
PHA;6×;1.2%;" "
RON;6×;1.2%;" "
OTH;5×;1%;" "
NPH;5×;1%;" "
AXA;5×;1%;" "
RCH;5×;1%;" "
ONG;5×;1%;" "
ZID;5×;1%;" "
PHZ;5×;1%;" "
CHA;4×;0.8%;" "
XNE;4×;0.8%;" "
ARG;4×;0.8%;" "
ANG;4×;0.8%;" "
ONP;4×;0.8%;" "
NAX;4×;0.8%;" "
ROM;4×;0.8%;" "
ZIR;4×;0.8%;" "
DRA;3×;0.6%;" "
ETH;3×;0.6%;" "
RNO;3×;0.6%;" "
RAB;3×;0.6%;" "
HNE;3×;0.6%;" "
ZAL;3×;0.6%;" "
NCH;3×;0.6%;" "
HLE;3×;0.6%;" "
XAD;3×;0.6%;" "
GAR;3×;0.6%;" "
HZI;3×;0.6%;" "
ONA;3×;0.6%;" "
ANC;3×;0.6%;" "
EXA;3×;0.6%;" "
PVL;3×;0.6%;" "
ADO;3×;0.6%;" "
XAT;3×;0.6%;" "
ERO;3×;0.6%;" "
PHC;3×;0.6%;" "
VRA;3×;0.6%;" "
VLC;3×;0.6%;" "
ORG;3×;0.6%;" "
ROX;2×;0.4%;" "
GHL;2×;0.4%;" "
ZIL;2×;0.4%;" "
ANO;2×;0.4%;" "
NVA;2×;0.4%;" "
OLG;2×;0.4%;" "
NOR;2×;0.4%;" "
EXT;2×;0.4%;" "
CHE;2×;0.4%;" "
HZA;2×;0.4%;" "
LCO;2×;0.4%;" "
PAN;2×;0.4%;" "
DOR;2×;0.4%;" "
ZIC;2×;0.4%;" "
HAS;2×;0.4%;" "
TOR;2×;0.4%;" "
LAR;2×;0.4%;" "
RGE;2×;0.4%;" "
GAL;2×;0.4%;" "
THZ;2×;0.4%;" "
ELP;2×;0.4%;" "
HAL;2×;0.4%;" "
ZVD;2×;0.4%;" "
RAC;2×;0.4%;" "
RVE;2×;0.4%;" "
XLE;2×;0.4%;" "
NGE;2×;0.4%;" "
GA/;2×;0.4%;" "
CHO;2×;0.4%;" "
DAR;2×;0.4%;" "
GAT;2×;0.4%;" "
ARM;2×;0.4%;" "
PHI;2×;0.4%;" "
BRO;2×;0.4%;" "
ALP;2×;0.4%;" "
DET;2×;0.4%;" "
AMA;2×;0.4%;" "
ANE;2×;0.4%;" "
LHV;2×;0.4%;" "
EMP;2×;0.4%;" "
ARV;2×;0.4%;" "
ROP;2×;0.4%;" "
GNE;2×;0.4%;" "
RVA;2×;0.4%;" "
ELD;2×;0.4%;" "
ADR;2×;0.4%;" "
