ANCH;8×;0.63%;" "
ACHA;5×;0.4%;" "
LARD;5×;0.4%;" "
APHA;5×;0.4%;" "
PHAN;5×;0.4%;" "
NCHO;4×;0.32%;" "
RONP;4×;0.32%;" "
CHAR;4×;0.32%;" "
AMPH;4×;0.32%;" "
LETH;4×;0.32%;" "
PHIC;4×;0.32%;" "
RAPH;4×;0.32%;" "
AXLA;4×;0.32%;" "
OGAL;3×;0.24%;" "
ANOX;3×;0.24%;" "
GETH;3×;0.24%;" "
ALBO;3×;0.24%;" "
DEHO;3×;0.24%;" "
PHIO;3×;0.24%;" "
HICH;3×;0.24%;" "
ADRO;3×;0.24%;" "
NPHA;3×;0.24%;" "
RGAX;3×;0.24%;" "
ORNA;3×;0.24%;" "
ONCH;3×;0.24%;" "
IRAP;3×;0.24%;" "
XLAR;3×;0.24%;" "
ETHO;3×;0.24%;" "
RANP;3×;0.24%;" "
AXOR;3×;0.24%;" "
ONPH;3×;0.24%;" "
RACH;3×;0.24%;" "
CORN;3×;0.24%;" "
MPHL;3×;0.24%;" "
OGRA;3×;0.24%;" "
OXZI;3×;0.24%;" "
PHAL;3×;0.24%;" "
ONGA;3×;0.24%;" "
ARVA;3×;0.24%;" "
ICHA;3×;0.24%;" "
GAXO;3×;0.24%;" "
RNAP;3×;0.24%;" "
ALAP;3×;0.24%;" "
HZIR;3×;0.24%;" "
ANPA;3×;0.24%;" "
HANO;3×;0.24%;" "
CHAL;3×;0.24%;" "
MANZ;2×;0.16%;" "
CHER;2×;0.16%;" "
OPTA;2×;0.16%;" "
LAXO;2×;0.16%;" "
CHAS;2×;0.16%;" "
BANC;2×;0.16%;" "
ROMP;2×;0.16%;" "
HLIP;2×;0.16%;" "
HIRA;2×;0.16%;" "
CHAA;2×;0.16%;" "
LAPZ;2×;0.16%;" "
VBOT;2×;0.16%;" "
GADR;2×;0.16%;" "
OMPH;2×;0.16%;" "
IRAC;2×;0.16%;" "
HAAL;2×;0.16%;" "
APZV;2×;0.16%;" "
DOGR;2×;0.16%;" "
HAMA;2×;0.16%;" "
XORN;2×;0.16%;" "
RANC;2×;0.16%;" "
HORD;2×;0.16%;" "
RDRO;2×;0.16%;" "
ZANC;2×;0.16%;" "
NAVI;2×;0.16%;" "
AXDE;2×;0.16%;" "
AXON;2×;0.16%;" "
ARZA;2×;0.16%;" "
LARV;2×;0.16%;" "
NZAN;2×;0.16%;" "
RBAN;2×;0.16%;" "
AXAL;2×;0.16%;" "
PVIX;2×;0.16%;" "
ORMA;2×;0.16%;" "
RDEX;2×;0.16%;" "
POLO;2×;0.16%;" "
HAST;2×;0.16%;" "
NARV;2×;0.16%;" "
LPHA;2×;0.16%;" "
XNAV;2×;0.16%;" "
MACH;2×;0.16%;" "
HZVR;2×;0.16%;" "
MANC;2×;0.16%;" "
ORNO;2×;0.16%;" "
THZI;2×;0.16%;" "
ANOL;2×;0.16%;" "
ALCH;2×;0.16%;" "
ORAN;2×;0.16%;" "
PARE;2×;0.16%;" "
MAGO;2×;0.16%;" "
XZID;2×;0.16%;" "
RAMP;2×;0.16%;" "
TOTA;2×;0.16%;" "
AREM;2×;0.16%;" "
AGOX;2×;0.16%;" "
ZIDR;2×;0.16%;" "
AMPT;2×;0.16%;" "
OTAX;2×;0.16%;" "
DRAN;2×;0.16%;" "
ZIRB;2×;0.16%;" "
AXOL;2×;0.16%;" "
ZIRN;2×;0.16%;" "
LDAX;2×;0.16%;" "
HLAX;2×;0.16%;" "
GALD;2×;0.16%;" "
ARGE;2×;0.16%;" "
ALPV;2×;0.16%;" "
POLG;2×;0.16%;" "
AALA;2×;0.16%;" "
PZVB;2×;0.16%;" "
EHOX;2×;0.16%;" "
HIOD;2×;0.16%;" "
ARDE;2×;0.16%;" "
DRON;2×;0.16%;" "
ALPH;2×;0.16%;" "
DAMP;2×;0.16%;" "
ORDA;2×;0.16%;" "
XDEH;2×;0.16%;" "
ORGA;2×;0.16%;" "
XONA;2×;0.16%;" "
OLPO;2×;0.16%;" "
OVAR;2×;0.16%;" "
VIXO;2×;0.16%;" "
RMAR;2×;0.16%;" "
HVNA;2×;0.16%;" "
AGEN;2×;0.16%;" "
ASTO;2×;0.16%;" "
ODOG;2×;0.16%;" "
RNOP;2×;0.16%;" "
OLDA;2×;0.16%;" "
ARZI;2×;0.16%;" "
DORN;2×;0.16%;" "
THOR;2×;0.16%;" "
REMA;2×;0.16%;" "
GOXZ;2×;0.16%;" "
IDRA;2×;0.16%;" "
MPTO;2×;0.16%;" "
TAXL;2×;0.16%;" "
XORM;2×;0.16%;" "
DAXN;2×;0.16%;" "
BONG;2×;0.16%;" "
LAXC;2×;0.16%;" "
CHLA;2×;0.16%;" "
OLGE;2×;0.16%;" "
DROM;2×;0.16%;" "
PHLI;2×;0.16%;" "
