RAN;16×;1.32%;" "
NCH;12×;0.99%;" "
HAR;12×;0.99%;" "
ARG;12×;0.99%;" "
CHA;11×;0.91%;" "
ARN;11×;0.91%;" "
XAR;10×;0.83%;" "
AXL;9×;0.74%;" "
CHI;9×;0.74%;" "
AXA;9×;0.74%;" "
GAL;8×;0.66%;" "
PHI;8×;0.66%;" "
ETH;8×;0.66%;" "
OXA;8×;0.66%;" "
RNO;8×;0.66%;" "
ANG;7×;0.58%;" "
RNA;7×;0.58%;" "
OTH;7×;0.58%;" "
THA;7×;0.58%;" "
ANC;7×;0.58%;" "
PHA;7×;0.58%;" "
ICH;7×;0.58%;" "
ANP;7×;0.58%;" "
DEX;6×;0.5%;" "
NPH;6×;0.5%;" "
DAX;6×;0.5%;" "
DRA;6×;0.5%;" "
RON;6×;0.5%;" "
ALG;6×;0.5%;" "
ONA;6×;0.5%;" "
RAX;6×;0.5%;" "
VRA;6×;0.5%;" "
NGA;6×;0.5%;" "
XLE;6×;0.5%;" "
HCH;6×;0.5%;" "
CHO;5×;0.41%;" "
ALA;5×;0.41%;" "
ORN;5×;0.41%;" "
RGD;5×;0.41%;" "
GLE;5×;0.41%;" "
ONC;5×;0.41%;" "
LAN;5×;0.41%;" "
THG;5×;0.41%;" "
XAL;5×;0.41%;" "
OGA;4×;0.33%;" "
EXO;4×;0.33%;" "
LAX;4×;0.33%;" "
GDE;4×;0.33%;" "
ONG;4×;0.33%;" "
OPH;4×;0.33%;" "
GEO;4×;0.33%;" "
EXA;4×;0.33%;" "
VAX;4×;0.33%;" "
HIR;4×;0.33%;" "
HAL;4×;0.33%;" "
BRA;4×;0.33%;" "
ACH;4×;0.33%;" "
ORA;4×;0.33%;" "
PAR;4×;0.33%;" "
HZI;4×;0.33%;" "
ALB;4×;0.33%;" "
NAP;4×;0.33%;" "
OLP;4×;0.33%;" "
ARB;4×;0.33%;" "
CHZ;4×;0.33%;" "
AXO;4×;0.33%;" "
LEX;4×;0.33%;" "
HOL;4×;0.33%;" "
EON;4×;0.33%;" "
APH;4×;0.33%;" "
OND;4×;0.33%;" "
OLA;4×;0.33%;" "
GRA;3×;0.25%;" "
EPH;3×;0.25%;" "
THC;3×;0.25%;" "
XAB;3×;0.25%;" "
DOR;3×;0.25%;" "
NAV;3×;0.25%;" "
RNE;3×;0.25%;" "
NOP;3×;0.25%;" "
DRO;3×;0.25%;" "
DET;3×;0.25%;" "
HCO;3×;0.25%;" "
AXD;3×;0.25%;" "
XDE;3×;0.25%;" "
EOP;3×;0.25%;" "
ALD;3×;0.25%;" "
EMA;3×;0.25%;" "
APP;3×;0.25%;" "
ARO;3×;0.25%;" "
EXT;3×;0.25%;" "
PTH;3×;0.25%;" "
XOR;3×;0.25%;" "
NAR;3×;0.25%;" "
NAL;3×;0.25%;" "
MPH;3×;0.25%;" "
CHC;3×;0.25%;" "
DEM;3×;0.25%;" "
DEO;3×;0.25%;" "
EMN;3×;0.25%;" "
BVI;3×;0.25%;" "
RBV;3×;0.25%;" "
VIR;3×;0.25%;" "
NVA;3×;0.25%;" "
ALP;3×;0.25%;" "
ODE;3×;0.25%;" "
HIC;3×;0.25%;" "
NGE;3×;0.25%;" "
NAB;3×;0.25%;" "
ABO;3×;0.25%;" "
XRE;3×;0.25%;" "
ROX;3×;0.25%;" "
NVO;3×;0.25%;" "
MNO;3×;0.25%;" "
AMP;3×;0.25%;" "
GAN;3×;0.25%;" "
HGE;3×;0.25%;" "
XNA;3×;0.25%;" "
HDE;3×;0.25%;" "
HAX;3×;0.25%;" "
LET;3×;0.25%;" "
CHL;3×;0.25%;" "
AVI;3×;0.25%;" "
GON;3×;0.25%;" "
ZVR;2×;0.17%;" "
GEN;2×;0.17%;" "
VOX;2×;0.17%;" "
OPA;2×;0.17%;" "
ORO;2×;0.17%;" "
