RANPH;5×;0.41%;" "
CHARN;4×;0.33%;" "
XARNO;4×;0.33%;" "
ARGDE;4×;0.33%;" "
RANCH;3×;0.25%;" "
ANPHA;3×;0.25%;" "
NCHAR;3×;0.25%;" "
PHICH;3×;0.25%;" "
NCHZI;3×;0.25%;" "
OXARN;3×;0.25%;" "
DAPHI;2×;0.17%;" "
CHOLA;2×;0.17%;" "
HAXLE;2×;0.17%;" "
XLEXA;2×;0.17%;" "
ETHCO;2×;0.17%;" "
CHIRO;2×;0.17%;" "
DEXTA;2×;0.17%;" "
DORNA;2×;0.17%;" "
LETHG;2×;0.17%;" "
NAPPO;2×;0.17%;" "
AXALA;2×;0.17%;" "
PHCHI;2×;0.17%;" "
THNAR;2×;0.17%;" "
AMPHA;2×;0.17%;" "
EXOLA;2×;0.17%;" "
NAMPH;2×;0.17%;" "
NARGD;2×;0.17%;" "
OTHAR;2×;0.17%;" "
HARNO;2×;0.17%;" "
ARGLE;2×;0.17%;" "
MNOGA;2×;0.17%;" "
ONCHC;2×;0.17%;" "
ARBVI;2×;0.17%;" "
EOPHA;2×;0.17%;" "
ANCHO;2×;0.17%;" "
ONCHA;2×;0.17%;" "
NVANC;2×;0.17%;" "
LEXAR;2×;0.17%;" "
ANCHZ;2×;0.17%;" "
HNARG;2×;0.17%;" "
CHCHI;2×;0.17%;" "
BVIRN;2×;0.17%;" "
VANCH;2×;0.17%;" "
ARNOP;2×;0.17%;" "
AXLEX;2×;0.17%;" "
ANGAV;2×;0.17%;" "
ONGAL;2×;0.17%;" "
DETHC;2×;0.17%;" "
AXLET;2×;0.17%;" "
RGEON;2×;0.17%;" "
ICHLA;2×;0.17%;" "
GEONA;2×;0.17%;" "
ONDAX;2×;0.17%;" "
EONCH;2×;0.17%;" "
HCHIR;2×;0.17%;" "
PHIGO;2×;0.17%;" "
ETHNA;2×;0.17%;" "
HICHA;2×;0.17%;" "
RNODE;2×;0.17%;" "
CHILO;2×;0.17%;" "
LANGA;2×;0.17%;" "
NVOXA;2×;0.17%;" "
XLETH;2×;0.17%;" "
EONAV;2×;0.17%;" "
ANPHC;2×;0.17%;" "
RNAMP;2×;0.17%;" "
BLOTH;2×;0.17%;" "
ICHAR;2×;0.17%;" "
ANCHD;2×;0.17%;" "
NPHCH;2×;0.17%;" "
ZVRZV;1×;0.08%;" "
HGENV;1×;0.08%;" "
OXAZL;1×;0.08%;" "
OGADE;1×;0.08%;" "
XOPAH;1×;0.08%;" "
VGRAN;1×;0.08%;" "
GALEX;1×;0.08%;" "
ORANA;1×;0.08%;" "
XOROZ;1×;0.08%;" "
IDBAL;1×;0.08%;" "
GRANP;1×;0.08%;" "
MGEBE;1×;0.08%;" "
DAXNE;1×;0.08%;" "
LZOCC;1×;0.08%;" "
HIDRA;1×;0.08%;" "
NPHAN;1×;0.08%;" "
GEPHD;1×;0.08%;" "
ALYXA;1×;0.08%;" "
RNABA;1×;0.08%;" "
RGDET;1×;0.08%;" "
HCONG;1×;0.08%;" "
ALLVD;1×;0.08%;" "
AXABO;1×;0.08%;" "
THAXL;1×;0.08%;" "
ETHGR;1×;0.08%;" "
ANOMA;1×;0.08%;" "
XREPO;1×;0.08%;" "
GALDE;1×;0.08%;" "
XTALO;1×;0.08%;" "
PHINA;1×;0.08%;" "
DORGE;1×;0.08%;" "
ONAVA;1×;0.08%;" "
RGNEL;1×;0.08%;" "
PIODR;1×;0.08%;" "
ANCHA;1×;0.08%;" "
RNETA;1×;0.08%;" "
LZICH;1×;0.08%;" "
LAXAR;1×;0.08%;" "
NOPTH;1×;0.08%;" "
ADROX;1×;0.08%;" "
ARNER;1×;0.08%;" "
VAXAL;1×;0.08%;" "
ANPHD;1×;0.08%;" "
LNARP;1×;0.08%;" "
OGLAX;1×;0.08%;" "
DEOTH;1×;0.08%;" "
ALBRA;1×;0.08%;" "
XDEMN;1×;0.08%;" "
ABLAN;1×;0.08%;" "
TOXAN;1×;0.08%;" "
EOPHI;1×;0.08%;" "
RACHE;1×;0.08%;" "
RRANV;1×;0.08%;" "
ALDEM;1×;0.08%;" "
ARONP;1×;0.08%;" "
ZIRCH;1×;0.08%;" "
ALGVN;1×;0.08%;" "
VOXAB;1×;0.08%;" "
BODEL;1×;0.08%;" "
ARNAP;1×;0.08%;" "
PORAN;1×;0.08%;" "
RGVXA;1×;0.08%;" "
RNOLP;1×;0.08%;" "
ARGAL;1×;0.08%;" "
ANGVA;1×;0.08%;" "
RZECH;1×;0.08%;" "
LORIC;1×;0.08%;" "
HLAMA;1×;0.08%;" "
XAPOL;1×;0.08%;" "
GARBD;1×;0.08%;" "
AXCHV;1×;0.08%;" "
ZILCH;1×;0.08%;" "
AXABR;1×;0.08%;" "
ROLPD;1×;0.08%;" "
EXTOR;1×;0.08%;" "
ADGEO;1×;0.08%;" "
NAVIL;1×;0.08%;" "
VORGD;1×;0.08%;" "
ALBAX;1×;0.08%;" "
OMPTH;1×;0.08%;" "
GERBR;1×;0.08%;" "
AXOXA;1×;0.08%;" "
RNOTH;1×;0.08%;" "
AMNOG;1×;0.08%;" "
ALLEP;1×;0.08%;" "
RONCH;1×;0.08%;" "
CHIPO;1×;0.08%;" "
DRAPH;1×;0.08%;" "
LERDO;1×;0.08%;" "
THARE;1×;0.08%;" "
GEMPT;1×;0.08%;" "
PARAN;1×;0.08%;" "
DNOPA;1×;0.08%;" "
RGLEB;1×;0.08%;" "
ORNAN;1×;0.08%;" "
CHOND;1×;0.08%;" "
AXORN;1×;0.08%;" "
ERBOR;1×;0.08%;" "
OXALG;1×;0.08%;" "
ALGLE;1×;0.08%;" "
GDEON;1×;0.08%;" "
PPVRA;1×;0.08%;" "
BRAXN;1×;0.08%;" "
ALAGL;1×;0.08%;" "
LPGEN;1×;0.08%;" "
DRANN;1×;0.08%;" "
NGAVA;1×;0.08%;" "
XREMA;1×;0.08%;" "
VIHCH;1×;0.08%;" "
IRDOR;1×;0.08%;" "
OLPHI;1×;0.08%;" "
GONAX;1×;0.08%;" "
DETHA;1×;0.08%;" "
RGANZ;1×;0.08%;" "
ACHCH;1×;0.08%;" "
IRONP;1×;0.08%;" "
ARGON;1×;0.08%;" "
NABBV;1×;0.08%;" "
RAXLA;1×;0.08%;" "
PGETH;1×;0.08%;" "
EMNOC;1×;0.08%;" "
HALBL;1×;0.08%;" "
CVTHG;1×;0.08%;" "
ETHGA;1×;0.08%;" "
LPHIC;1×;0.08%;" "
DEOPH;1×;0.08%;" "
NRVXO;1×;0.08%;" "
DARBV;1×;0.08%;" "
AXLON;1×;0.08%;" "
CHZIC;1×;0.08%;" "
HORAN;1×;0.08%;" "
CHDEN;1×;0.08%;" "
HONDR;1×;0.08%;" "
OBVIR;1×;0.08%;" "
NOXZV;1×;0.08%;" "
RVCHI;1×;0.08%;" "
LORFA;1×;0.08%;" "
CVMPN;1×;0.08%;" "
APLAN;1×;0.08%;" "
GANEM;1×;0.08%;" "
ANPAN;1×;0.08%;" "
GERON;1×;0.08%;" "
ALBAN;1×;0.08%;" "
CHDIC;1×;0.08%;" "
HARGE;1×;0.08%;" "
ONVON;1×;0.08%;" "
DEDOH;1×;0.08%;" "
XNALG;1×;0.08%;" "
NNEPT;1×;0.08%;" "
HVRAP;1×;0.08%;" "
HRAXA;1×;0.08%;" "
LVIRA;1×;0.08%;" "
FARGD;1×;0.08%;" "
EXNAP;1×;0.08%;" "
VIZAB;1×;0.08%;" "
ALDRO;1×;0.08%;" "
XZINV;1×;0.08%;" "
PIDAB;1×;0.08%;" "
RZANB;1×;0.08%;" "
DVRAN;1×;0.08%;" "
LONTA;1×;0.08%;" "
XONAG;1×;0.08%;" "
VRANA;1×;0.08%;" "
HZIVR;1×;0.08%;" "
VICLO;1×;0.08%;" "
VIVIA;1×;0.08%;" "
CHZID;1×;0.08%;" "
RAMPH;1×;0.08%;" "
ALGOT;1×;0.08%;" "
HCHAR;1×;0.08%;" "
NONLO;1×;0.08%;" "
PIVAD;1×;0.08%;" "
RAXLE;1×;0.08%;" "
XARBV;1×;0.08%;" "
IRNAX;1×;0.08%;" "
LEGON;1×;0.08%;" "
TPACH;1×;0.08%;" "
ASTOR;1×;0.08%;" "
ZAMBL;1×;0.08%;" "
OTHDE;1×;0.08%;" "
XANGA;1×;0.08%;" "
VITOB;1×;0.08%;" "
LAXVX;1×;0.08%;" "
NIHOL;1×;0.08%;" "
PRANZ;1×;0.08%;" "
IBDAX;1×;0.08%;" "
ARONG;1×;0.08%;" "
LEPHI;1×;0.08%;" "
GOZEL;1×;0.08%;" "
VACRI;1×;0.08%;" "
NOXAL;1×;0.08%;" "
PONGE;1×;0.08%;" "
PAXAR;1×;0.08%;" "
EXAPO;1×;0.08%;" "
NEPZI;1×;0.08%;" "
RDNXR;1×;0.08%;" "
EPHIC;1×;0.08%;" "
HASSE;1×;0.08%;" "
MERON;1×;0.08%;" "
DAXLA;1×;0.08%;" "
BONGA;1×;0.08%;" "
LAZIB;1×;0.08%;" "
OMANO;1×;0.08%;" "
LDCHI;1×;0.08%;" "
PAGED;1×;0.08%;" "
