ANCH;7×;0.58%;" "
AXLE;6×;0.5%;" "
CHAR;6×;0.5%;" "
ARNO;6×;0.5%;" "
XARN;6×;0.5%;" "
ANPH;6×;0.5%;" "
RANP;5×;0.41%;" "
HCHI;5×;0.41%;" "
ONCH;5×;0.41%;" "
OTHA;5×;0.41%;" "
ANGA;4×;0.33%;" "
RGDE;4×;0.33%;" "
CHZI;4×;0.33%;" "
ARGD;4×;0.33%;" "
HARN;4×;0.33%;" "
GRAN;3×;0.25%;" "
ARNA;3×;0.25%;" "
DETH;3×;0.25%;" "
GEON;3×;0.25%;" "
DRAN;3×;0.25%;" "
ORAN;3×;0.25%;" "
DEXT;3×;0.25%;" "
ETHG;3×;0.25%;" "
BRAX;3×;0.25%;" "
OXAR;3×;0.25%;" "
CHIR;3×;0.25%;" "
AMPH;3×;0.25%;" "
AXDE;3×;0.25%;" "
THAR;3×;0.25%;" "
VRAN;3×;0.25%;" "
AXAR;3×;0.25%;" "
PHIC;3×;0.25%;" "
NGAL;3×;0.25%;" "
RANC;3×;0.25%;" "
EOPH;3×;0.25%;" "
NCHZ;3×;0.25%;" "
ORNA;3×;0.25%;" "
AXAL;3×;0.25%;" "
NCHA;3×;0.25%;" "
LANG;3×;0.25%;" "
HARG;3×;0.25%;" "
PARG;3×;0.25%;" "
ICHA;3×;0.25%;" "
ARBV;3×;0.25%;" "
HICH;3×;0.25%;" "
NPHA;3×;0.25%;" "
LETH;3×;0.25%;" "
NVOX;2×;0.17%;" "
LEXO;2×;0.17%;" "
RANA;2×;0.17%;" "
DAPH;2×;0.17%;" "
ICHO;2×;0.17%;" "
CHID;2×;0.17%;" "
DAXA;2×;0.17%;" "
AXRE;2×;0.17%;" "
ADOR;2×;0.17%;" "
AVAX;2×;0.17%;" "
LEXA;2×;0.17%;" "
DROX;2×;0.17%;" "
ARNE;2×;0.17%;" "
ALAN;2×;0.17%;" "
THCO;2×;0.17%;" "
HALB;2×;0.17%;" "
ALDE;2×;0.17%;" "
VOXA;2×;0.17%;" "
NAPP;2×;0.17%;" "
XAPO;2×;0.17%;" "
BDAX;2×;0.17%;" "
PHAR;2×;0.17%;" "
EONA;2×;0.17%;" "
HOLA;2×;0.17%;" "
DORN;2×;0.17%;" "
GALL;2×;0.17%;" "
NCHC;2×;0.17%;" "
ARGL;2×;0.17%;" "
HOND;2×;0.17%;" "
AXOR;2×;0.17%;" "
THNA;2×;0.17%;" "
MPHA;2×;0.17%;" "
ABRA;2×;0.17%;" "
XNAL;2×;0.17%;" "
XOLA;2×;0.17%;" "
HIRO;2×;0.17%;" "
RAXL;2×;0.17%;" "
LOTH;2×;0.17%;" "
THGE;2×;0.17%;" "
LPHI;2×;0.17%;" "
NODE;2×;0.17%;" "
OPHA;2×;0.17%;" "
RGLE;2×;0.17%;" "
MNOG;2×;0.17%;" "
CHIL;2×;0.17%;" "
RBVI;2×;0.17%;" "
NCHO;2×;0.17%;" "
PHCH;2×;0.17%;" "
NVAN;2×;0.17%;" "
VIRN;2×;0.17%;" "
BLOT;2×;0.17%;" "
HOLP;2×;0.17%;" "
PHIG;2×;0.17%;" "
NGEP;2×;0.17%;" "
ONDA;2×;0.17%;" "
ONGA;2×;0.17%;" "
CHIP;2×;0.17%;" "
APHI;2×;0.17%;" "
CHOL;2×;0.17%;" "
HAXL;2×;0.17%;" "
ANGE;2×;0.17%;" "
ETHC;2×;0.17%;" "
AXAB;2×;0.17%;" "
XLET;2×;0.17%;" "
XREP;2×;0.17%;" "
OGAL;2×;0.17%;" "
VAXL;2×;0.17%;" "
EXAR;2×;0.17%;" "
ZICH;2×;0.17%;" "
RNOP;2×;0.17%;" "
ROXA;2×;0.17%;" "
RNER;2×;0.17%;" "
ANVA;2×;0.17%;" "
ARON;2×;0.17%;" "
PZIR;2×;0.17%;" "
CHAL;2×;0.17%;" "
APPO;2×;0.17%;" "
EXTA;2×;0.17%;" "
GALA;2×;0.17%;" "
ICHL;2×;0.17%;" "
HVRA;2×;0.17%;" "
ILCH;2×;0.17%;" "
ONAV;2×;0.17%;" "
CHCH;2×;0.17%;" "
RAPH;2×;0.17%;" "
HNAR;2×;0.17%;" "
RNAM;2×;0.17%;" "
AXLA;2×;0.17%;" "
NOGA;2×;0.17%;" "
NCHD;2×;0.17%;" "
BVIR;2×;0.17%;" "
HILO;2×;0.17%;" "
ERON;2×;0.17%;" "
ALBA;2×;0.17%;" "
RGEO;2×;0.17%;" "
ANNE;2×;0.17%;" "
VANC;2×;0.17%;" "
HALG;2×;0.17%;" "
XLEX;2×;0.17%;" "
NGAV;2×;0.17%;" "
HIGO;2×;0.17%;" "
NDAX;2×;0.17%;" "
IDRA;2×;0.17%;" "
OPHI;2×;0.17%;" "
RONP;2×;0.17%;" "
CHLA;2×;0.17%;" "
XALA;2×;0.17%;" "
NPHC;2×;0.17%;" "
OXAL;2×;0.17%;" "
NARG;2×;0.17%;" "
NAMP;2×;0.17%;" "
EXOL;2×;0.17%;" "
ARGA;2×;0.17%;" "
GETH;2×;0.17%;" "
DEMN;2×;0.17%;" "
CHAS;2×;0.17%;" "
ABON;2×;0.17%;" "
PHAN;2×;0.17%;" "
HCON;2×;0.17%;" "
ODRA;2×;0.17%;" "
ETHN;2×;0.17%;" "
EONC;2×;0.17%;" "
EMNO;2×;0.17%;" "
RNOD;2×;0.17%;" "
EPHI;2×;0.17%;" "
ZVRZ;1×;0.08%;" "
VHGE;1×;0.08%;" "
AZLO;1×;0.08%;" "
GADE;1×;0.08%;" "
XOPA;1×;0.08%;" "
HVGR;1×;0.08%;" "
LAXO;1×;0.08%;" "
ROZI;1×;0.08%;" "
DBAL;1×;0.08%;" "
PHAX;1×;0.08%;" "
LEMG;1×;0.08%;" "
EBED;1×;0.08%;" "
AXNE;1×;0.08%;" "
LZOC;1×;0.08%;" "
HANG;1×;0.08%;" "
EPHD;1×;0.08%;" "
ALYX;1×;0.08%;" "
BARG;1×;0.08%;" "
CONG;1×;0.08%;" "
ALLV;1×;0.08%;" "
BOTH;1×;0.08%;" "
THGR;1×;0.08%;" "
ANOM;1×;0.08%;" "
POGA;1×;0.08%;" "
LDEX;1×;0.08%;" "
TALO;1×;0.08%;" "
PHIN;1×;0.08%;" "
RGNE;1×;0.08%;" "
LPIO;1×;0.08%;" "
NETA;1×;0.08%;" "
LZIC;1×;0.08%;" "
HLAX;1×;0.08%;" "
PTHA;1×;0.08%;" "
RVAX;1×;0.08%;" "
PHDE;1×;0.08%;" "
LNAR;1×;0.08%;" "
PCHI;1×;0.08%;" "
RODA;1×;0.08%;" "
PHIO;1×;0.08%;" "
GLAX;1×;0.08%;" "
DEOT;1×;0.08%;" "
RAXD;1×;0.08%;" "
EMNA;1×;0.08%;" "
BLAN;1×;0.08%;" "
TOXA;1×;0.08%;" "
NEOP;1×;0.08%;" "
HIRA;1×;0.08%;" "
CHER;1×;0.08%;" "
RANV;1×;0.08%;" "
MARO;1×;0.08%;" "
NPZI;1×;0.08%;" "
RCHA;1×;0.08%;" "
LGVN;1×;0.08%;" "
BBOD;1×;0.08%;" "
ELAR;1×;0.08%;" "
ARGV;1×;0.08%;" "
OLPA;1×;0.08%;" "
RGAL;1×;0.08%;" "
ANGV;1×;0.08%;" "
ARZE;1×;0.08%;" "
CHLO;1×;0.08%;" "
RICH;1×;0.08%;" "
LAMA;1×;0.08%;" "
LGAR;1×;0.08%;" "
CHVR;1×;0.08%;" "
ZILC;1×;0.08%;" "
HAXA;1×;0.08%;" "
BRAN;1×;0.08%;" "
OLPD;1×;0.08%;" "
EXTO;1×;0.08%;" "
RADG;1×;0.08%;" "
VILC;1×;0.08%;" "
AVOR;1×;0.08%;" "
GDAL;1×;0.08%;" "
BAXL;1×;0.08%;" "
OMPT;1×;0.08%;" "
HGER;1×;0.08%;" "
NOTH;1×;0.08%;" "
AMNO;1×;0.08%;" "
EPRO;1×;0.08%;" "
HIPO;1×;0.08%;" "
DRAP;1×;0.08%;" "
HLER;1×;0.08%;" "
DONA;1×;0.08%;" "
PPOT;1×;0.08%;" "
HARE;1×;0.08%;" "
GEMP;1×;0.08%;" "
TAXA;1×;0.08%;" "
LAPA;1×;0.08%;" "
DNOP;1×;0.08%;" "
EBOR;1×;0.08%;" "
NANC;1×;0.08%;" "
NERB;1×;0.08%;" "
OROX;1×;0.08%;" "
ALGA;1×;0.08%;" "
LGLE;1×;0.08%;" "
PPVR;1×;0.08%;" "
AGLE;1×;0.08%;" "
LPGE;1×;0.08%;" "
NDRA;1×;0.08%;" "
NNEX;1×;0.08%;" "
OLAN;1×;0.08%;" "
GAVA;1×;0.08%;" "
XREM;1×;0.08%;" "
AVIH;1×;0.08%;" "
OLPH;1×;0.08%;" "
IGON;1×;0.08%;" "
GANZ;1×;0.08%;" "
ACHC;1×;0.08%;" "
NPAR;1×;0.08%;" "
GONN;1×;0.08%;" "
ABBV;1×;0.08%;" "
APGE;1×;0.08%;" "
MNOC;1×;0.08%;" "
ARCV;1×;0.08%;" "
THGA;1×;0.08%;" "
ANRV;1×;0.08%;" "
XODA;1×;0.08%;" "
RBVA;1×;0.08%;" "
XLON;1×;0.08%;" "
CHOR;1×;0.08%;" "
DENH;1×;0.08%;" "
ONDR;1×;0.08%;" "
OBVI;1×;0.08%;" "
RNOX;1×;0.08%;" "
ZVRV;1×;0.08%;" "
ORFA;1×;0.08%;" "
CVMP;1×;0.08%;" "
NAPL;1×;0.08%;" "
NEMA;1×;0.08%;" "
NPAN;1×;0.08%;" "
GERO;1×;0.08%;" "
NALB;1×;0.08%;" "
DICH;1×;0.08%;" "
ARGE;1×;0.08%;" "
CONV;1×;0.08%;" "
ONDE;1×;0.08%;" "
DOHA;1×;0.08%;" "
GEOP;1×;0.08%;" "
HANN;1×;0.08%;" "
EPTH;1×;0.08%;" "
VRAP;1×;0.08%;" "
HRAX;1×;0.08%;" "
ALVI;1×;0.08%;" "
RAFA;1×;0.08%;" "
XNAP;1×;0.08%;" "
VIZA;1×;0.08%;" "
BALD;1×;0.08%;" "
ROXZ;1×;0.08%;" "
INVA;1×;0.08%;" "
PIDA;1×;0.08%;" "
BONC;1×;0.08%;" "
HARZ;1×;0.08%;" "
ANBD;1×;0.08%;" "
ILON;1×;0.08%;" "
TAXO;1×;0.08%;" "
NAGV;1×;0.08%;" "
VRVI;1×;0.08%;" "
CLOV;1×;0.08%;" "
IVIA;1×;0.08%;" "
DRAM;1×;0.08%;" "
PHAL;1×;0.08%;" "
GOTH;1×;0.08%;" "
NONL;1×;0.08%;" "
NOPI;1×;0.08%;" "
VADR;1×;0.08%;" "
XARB;1×;0.08%;" "
GONT;1×;0.08%;" "
PACH;1×;0.08%;" "
ASTO;1×;0.08%;" "
RZAM;1×;0.08%;" "
HDEX;1×;0.08%;" "
VITO;1×;0.08%;" "
BLAX;1×;0.08%;" "
VXNI;1×;0.08%;" "
RANZ;1×;0.08%;" "
IBDA;1×;0.08%;" "
XARO;1×;0.08%;" "
NGLE;1×;0.08%;" "
OZEL;1×;0.08%;" "
VACR;1×;0.08%;" "
INOX;1×;0.08%;" "
ALPO;1×;0.08%;" "
EXAP;1×;0.08%;" "
ONEP;1×;0.08%;" "
ZIRD;1×;0.08%;" "
NXRE;1×;0.08%;" "
HASS;1×;0.08%;" "
EMER;1×;0.08%;" "
XLAB;1×;0.08%;" "
LAZI;1×;0.08%;" "
BOMA;1×;0.08%;" "
NOLD;1×;0.08%;" "
AGED;1×;0.08%;" "
DVLV;1×;0.08%;" "
AMOR;1×;0.08%;" "
VRZV;1×;0.08%;" "
HGEN;1×;0.08%;" "
ZLOG;1×;0.08%;" "
ADEX;1×;0.08%;" "
OPAH;1×;0.08%;" "
VGRA;1×;0.08%;" "
EXOR;1×;0.08%;" "
ANAD;1×;0.08%;" "
OZID;1×;0.08%;" "
BALG;1×;0.08%;" "
EMGE;1×;0.08%;" "
BEDA;1×;0.08%;" "
XNEL;1×;0.08%;" "
ZOCC;1×;0.08%;" "
HIDR;1×;0.08%;" "
PHDA;1×;0.08%;" "
LYXA;1×;0.08%;" "
RNAB;1×;0.08%;" "
LLVD;1×;0.08%;" "
HGRA;1×;0.08%;" "
NOMA;1×;0.08%;" "
ALOP;1×;0.08%;" "
HINA;1×;0.08%;" "
DORG;1×;0.08%;" "
GNEL;1×;0.08%;" "
PIOD;1×;0.08%;" "
ETAL;1×;0.08%;" "
LAXA;1×;0.08%;" "
THAD;1×;0.08%;" "
VAXA;1×;0.08%;" "
LANP;1×;0.08%;" "
HDET;1×;0.08%;" "
HCOL;1×;0.08%;" "
NARP;1×;0.08%;" "
ODAP;1×;0.08%;" "
HIOG;1×;0.08%;" "
LAXD;1×;0.08%;" "
EOTH;1×;0.08%;" "
ALBR;1×;0.08%;" "
MNAB;1×;0.08%;" "
LANT;1×;0.08%;" "
OXAN;1×;0.08%;" "
IRAC;1×;0.08%;" "
HERR;1×;0.08%;" "
LDEM;1×;0.08%;" "
GVNV;1×;0.08%;" "
OXAB;1×;0.08%;" "
BODE;1×;0.08%;" "
LARN;1×;0.08%;" "
RAND;1×;0.08%;" "
RGVX;1×;0.08%;" "
LPAR;1×;0.08%;" "
NGVA;1×;0.08%;" "
RZEC;1×;0.08%;" "
HLOR;1×;0.08%;" "
AMAX;1×;0.08%;" "
APOL;1×;0.08%;" "
GARB;1×;0.08%;" "
DAXC;1×;0.08%;" "
HARO;1×;0.08%;" "
LPDE;1×;0.08%;" "
XTOR;1×;0.08%;" "
ADGE;1×;0.08%;" "
OLAD;1×;0.08%;" "
VORG;1×;0.08%;" "
DALB;1×;0.08%;" "
THGO;1×;0.08%;" "
MPTH;1×;0.08%;" "
GERB;1×;0.08%;" "
RAXO;1×;0.08%;" "
ALLE;1×;0.08%;" "
PRON;1×;0.08%;" "
IPOD;1×;0.08%;" "
LERD;1×;0.08%;" "
ONAP;1×;0.08%;" "
POTH;1×;0.08%;" "
AREG;1×;0.08%;" "
EMPT;1×;0.08%;" "
APAR;1×;0.08%;" "
NOPA;1×;0.08%;" "
BORN;1×;0.08%;" "
XORN;1×;0.08%;" "
ERBO;1×;0.08%;" "
LGAL;1×;0.08%;" "
GLET;1×;0.08%;" "
GDEO;1×;0.08%;" "
PHAP;1×;0.08%;" "
PVRA;1×;0.08%;" "
NALA;1×;0.08%;" "
GLEX;1×;0.08%;" "
OLAL;1×;0.08%;" "
PGEN;1×;0.08%;" "
NEXO;1×;0.08%;" "
REMA;1×;0.08%;" "
VIHC;1×;0.08%;" "
HIRD;1×;0.08%;" "
MPHO;1×;0.08%;" "
GONA;1×;0.08%;" "
XDET;1×;0.08%;" "
ANZA;1×;0.08%;" "
IRON;1×;0.08%;" "
ONNA;1×;0.08%;" "
BBVR;1×;0.08%;" "
PGET;1×;0.08%;" "
GDEM;1×;0.08%;" "
NOCH;1×;0.08%;" "
ALBL;1×;0.08%;" "
RCVT;1×;0.08%;" "
HGET;1×;0.08%;" "
HGAL;1×;0.08%;" "
ODEO;1×;0.08%;" "
GLEM;1×;0.08%;" "
NRVX;1×;0.08%;" "
ODAR;1×;0.08%;" "
BVAX;1×;0.08%;" "
LONC;1×;0.08%;" "
HZIC;1×;0.08%;" "
HORA;1×;0.08%;" "
ENHO;1×;0.08%;" "
NDRO;1×;0.08%;" "
NOXZ;1×;0.08%;" "
VRVC;1×;0.08%;" "
RFAC;1×;0.08%;" "
VMPN;1×;0.08%;" "
APLA;1×;0.08%;" "
NGAN;1×;0.08%;" "
EMAN;1×;0.08%;" "
PANG;1×;0.08%;" "
ONVO;1×;0.08%;" "
NDED;1×;0.08%;" "
OHAR;1×;0.08%;" "
BVIX;1×;0.08%;" "
NALG;1×;0.08%;" "
PTHV;1×;0.08%;" "
RAXA;1×;0.08%;" "
LVIR;1×;0.08%;" "
AFAR;1×;0.08%;" "
GDEX;1×;0.08%;" "
NAPV;1×;0.08%;" "
IZAB;1×;0.08%;" "
ALDR;1×;0.08%;" "
OXZI;1×;0.08%;" "
CHOP;1×;0.08%;" "
IDAB;1×;0.08%;" "
ARZA;1×;0.08%;" "
NBDV;1×;0.08%;" "
LONT;1×;0.08%;" "
AXON;1×;0.08%;" "
AGVR;1×;0.08%;" "
ANAN;1×;0.08%;" "
HZIV;1×;0.08%;" "
RVIC;1×;0.08%;" "
LOVI;1×;0.08%;" "
VIAC;1×;0.08%;" "
HZID;1×;0.08%;" "
RAMP;1×;0.08%;" "
OTHC;1×;0.08%;" "
ONLO;1×;0.08%;" "
OPIV;1×;0.08%;" "
ADRA;1×;0.08%;" "
IRNA;1×;0.08%;" "
XLEG;1×;0.08%;" "
ONTP;1×;0.08%;" "
ACHA;1×;0.08%;" "
STOR;1×;0.08%;" "
ZAMB;1×;0.08%;" "
DEXA;1×;0.08%;" "
ITOB;1×;0.08%;" "
LAXV;1×;0.08%;" "
XNIH;1×;0.08%;" "
OLPR;1×;0.08%;" "
ANZI;1×;0.08%;" "
GLEP;1×;0.08%;" "
ZELV;1×;0.08%;" "
ACRI;1×;0.08%;" "
NOXA;1×;0.08%;" "
LPON;1×;0.08%;" "
GEPA;1×;0.08%;" "
XARE;1×;0.08%;" "
NEPZ;1×;0.08%;" "
IRDN;1×;0.08%;" "
ASSE;1×;0.08%;" "
MERO;1×;0.08%;" "
LABO;1×;0.08%;" "
AZIB;1×;0.08%;" "
OMAN;1×;0.08%;" "
OLDC;1×;0.08%;" "
HIPA;1×;0.08%;" "
GEDD;1×;0.08%;" "
VLVA;1×;0.08%;" "
MORN;1×;0.08%;" "
