ANCH;7
AXLE;6
CHAR;6
ARNO;6
XARN;6
ANPH;6
RANP;5
HCHI;5
ONCH;5
OTHA;5
ANGA;4
RGDE;4
CHZI;4
ARGD;4
HARN;4
GRAN;3
ARNA;3
DETH;3
GEON;3
DRAN;3
ORAN;3
DEXT;3
ETHG;3
BRAX;3
OXAR;3
CHIR;3
AMPH;3
AXDE;3
THAR;3
VRAN;3
AXAR;3
PHIC;3
NGAL;3
RANC;3
EOPH;3
NCHZ;3
ORNA;3
AXAL;3
NCHA;3
LANG;3
HARG;3
PARG;3
ICHA;3
ARBV;3
HICH;3
NPHA;3
LETH;3
NVOX;2
LEXO;2
RANA;2
DAPH;2
ICHO;2
CHID;2
DAXA;2
AXRE;2
ADOR;2
AVAX;2
LEXA;2
DROX;2
ARNE;2
ALAN;2
THCO;2
HALB;2
ALDE;2
VOXA;2
NAPP;2
XAPO;2
BDAX;2
PHAR;2
EONA;2
HOLA;2
DORN;2
GALL;2
NCHC;2
ARGL;2
HOND;2
AXOR;2
THNA;2
MPHA;2
ABRA;2
XNAL;2
XOLA;2
HIRO;2
RAXL;2
LOTH;2
THGE;2
LPHI;2
NODE;2
OPHA;2
RGLE;2
MNOG;2
CHIL;2
RBVI;2
NCHO;2
PHCH;2
NVAN;2
VIRN;2
BLOT;2
HOLP;2
PHIG;2
NGEP;2
ONDA;2
ONGA;2
CHIP;2
APHI;2
CHOL;2
HAXL;2
ANGE;2
ETHC;2
AXAB;2
XLET;2
XREP;2
OGAL;2
VAXL;2
EXAR;2
ZICH;2
RNOP;2
ROXA;2
RNER;2
ANVA;2
ARON;2
PZIR;2
CHAL;2
APPO;2
EXTA;2
GALA;2
ICHL;2
HVRA;2
ILCH;2
ONAV;2
CHCH;2
RAPH;2
HNAR;2
RNAM;2
AXLA;2
NOGA;2
NCHD;2
BVIR;2
HILO;2
ERON;2
ALBA;2
RGEO;2
ANNE;2
VANC;2
HALG;2
XLEX;2
NGAV;2
HIGO;2
NDAX;2
IDRA;2
OPHI;2
RONP;2
CHLA;2
XALA;2
NPHC;2
OXAL;2
NARG;2
NAMP;2
EXOL;2
ARGA;2
GETH;2
DEMN;2
CHAS;2
ABON;2
PHAN;2
HCON;2
ODRA;2
ETHN;2
EONC;2
EMNO;2
RNOD;2
EPHI;2
ZVRZ;1
VHGE;1
AZLO;1
GADE;1
XOPA;1
HVGR;1
LAXO;1
ROZI;1
DBAL;1
PHAX;1
LEMG;1
EBED;1
AXNE;1
LZOC;1
HANG;1
EPHD;1
ALYX;1
BARG;1
CONG;1
ALLV;1
BOTH;1
THGR;1
ANOM;1
POGA;1
LDEX;1
TALO;1
PHIN;1
RGNE;1
LPIO;1
NETA;1
