RAN;16
NCH;12
HAR;12
ARG;12
CHA;11
ARN;11
XAR;10
AXL;9
CHI;9
AXA;9
GAL;8
PHI;8
ETH;8
OXA;8
RNO;8
ANG;7
RNA;7
OTH;7
THA;7
ANC;7
PHA;7
ICH;7
ANP;7
DEX;6
NPH;6
DAX;6
DRA;6
RON;6
ALG;6
ONA;6
RAX;6
VRA;6
NGA;6
XLE;6
HCH;6
CHO;5
ALA;5
ORN;5
RGD;5
GLE;5
ONC;5
LAN;5
THG;5
XAL;5
OGA;4
EXO;4
LAX;4
GDE;4
ONG;4
OPH;4
GEO;4
EXA;4
VAX;4
HIR;4
HAL;4
BRA;4
ACH;4
ORA;4
PAR;4
HZI;4
ALB;4
NAP;4
OLP;4
ARB;4
CHZ;4
AXO;4
LEX;4
HOL;4
EON;4
APH;4
OND;4
OLA;4
GRA;3
EPH;3
THC;3
XAB;3
DOR;3
NAV;3
RNE;3
NOP;3
DRO;3
DET;3
HCO;3
AXD;3
XDE;3
EOP;3
ALD;3
EMA;3
APP;3
ARO;3
EXT;3
PTH;3
XOR;3
NAR;3
NAL;3
MPH;3
CHC;3
DEM;3
DEO;3
EMN;3
BVI;3
RBV;3
VIR;3
NVA;3
ALP;3
ODE;3
HIC;3
NGE;3
NAB;3
ABO;3
XRE;3
ROX;3
NVO;3
MNO;3
AMP;3
GAN;3
HGE;3
XNA;3
HDE;3
HAX;3
LET;3
CHL;3
AVI;3
GON;3
ZVR;2
GEN;2
VOX;2
OPA;2
ORO;2
ZID;2
BAL;2
NEL;2
DAL;2
ALL;2
AXR;2
TAL;2
ZIC;2
HLA;2
NER;2
ODA;2
BLA;2
XAN;2
ANV;2
PZI;2
NDE;2
XTA;2
NOL;2
MAX;2
APO;2
LGA;2
HVR;2
LCH;2
GER;2
RAP;2
RDO;2
MPT;2
LAP;2
BOR;2
NAN;2
NDA;2
NAM;2
PGE;2
NDR;2
ANN;2
GAV;2
HIG;2
RGA;2
ONP;2
ABB;2
XLA;2
THN;2
BLO;2
RGL;2
LON;2
HON;2
HIL;2
ANE;2
MAN;2
LBA;2
CON;2
HAN;2
NEP;2
OPI;2
PHC;2
ONT;2
VAN;2
NAX;2
HAS;2
TOR;2
BDA;2
LEP;2
LVA;2
NOX;2
PON;2
IRD;2
ZIB;2
